id,name,artists,album,images,image_sizes,release_dt,duration,popularity,explicit,dance,energy,loud,speech,acoustic,instrument,live,valence,tempo,tempo_conf,key,key_conf,mode,mode_conf,time_sig,time_sig_conf,All Out 2000s,All Out 50s,All Out 60s,All Out 70s,All Out 80s,All Out 90s,Are & Be,Classical Garden,Fresh Finds Country,Fresh Finds Dance,Fresh Finds Experimental,Fresh Finds Hip-Hop,Fresh Finds Indie,Fresh Finds Latin,Fresh Finds Pop,Fresh Finds Presents... Class of 2019,Fresh Finds R&B,Fresh Finds Rock,Hot Country,Melantronic,Music for Plants,New Music Friday,Peaceful Piano,RapCaviar,Rock Classics,Rock This,Signed XOXO,Soft Pop Hits,Today's Top Hits ,Viva Latino,just hits,mint
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,['SZA'],SOS,"['https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1', 'https://i.scdn.co/image/ab67616d00001e0270dbc9f47669d120ad874ec1', 'https://i.scdn.co/image/ab67616d0000485170dbc9f47669d120ad874ec1']","[(640, 640), (300, 300), (64, 64)]",2022-12-09,201.8,91,True,0.559,0.551,-7.231,0.132,0.141,0.0,0.11,0.392,143.008,0.465,5,0.151,1,0.099,4,0.829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2FDTHlrBguDzQkp7PVj16Q,Sprinter,"['Dave', 'Central Cee']",Sprinter,"['https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60', 'https://i.scdn.co/image/ab67616d00001e02e3a09a9ae3f1fa102c110e60', 'https://i.scdn.co/image/ab67616d00004851e3a09a9ae3f1fa102c110e60']","[(640, 640), (300, 300), (64, 64)]",2023-06-01,229.13333,97,True,0.916,0.583,-8.067,0.241,0.186,0.0,0.0798,0.661,139.057,0.843,1,0.486,1,0.515,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),"['https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244', 'https://i.scdn.co/image/ab67616d00001e022bf0876d42b90a8852ad6244', 'https://i.scdn.co/image/ab67616d000048512bf0876d42b90a8852ad6244']","[(640, 640), (300, 300), (64, 64)]",2022-04-22,176.44,92,False,0.551,0.55,-5.339,0.0286,0.777,0.0,0.202,0.342,101.19,0.272,10,0.955,1,0.726,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6dgUya35uo964z7GZXM07g,Nonsense,['Sabrina Carpenter'],emails i can't send,"['https://i.scdn.co/image/ab67616d0000b273700f7bf79c9f063ad0362bdf', 'https://i.scdn.co/image/ab67616d00001e02700f7bf79c9f063ad0362bdf', 'https://i.scdn.co/image/ab67616d00004851700f7bf79c9f063ad0362bdf']","[(640, 640), (300, 300), (64, 64)]",2022-07-15,163.64803,91,False,0.74,0.697,-4.912,0.034,0.0268,0.0,0.224,0.732,138.992,0.563,8,0.207,1,0.42,4,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),"['Noah Kahan', 'Post Malone']",Dial Drunk (with Post Malone),"['https://i.scdn.co/image/ab67616d0000b273f519f148d88bf65074b4a3a9', 'https://i.scdn.co/image/ab67616d00001e02f519f148d88bf65074b4a3a9', 'https://i.scdn.co/image/ab67616d00004851f519f148d88bf65074b4a3a9']","[(640, 640), (300, 300), (64, 64)]",2023-07-18,213.81728,86,True,0.667,0.613,-7.147,0.0313,0.121,0.0,0.113,0.681,112.108,0.857,8,0.441,1,0.515,4,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,['Lana Del Rey'],Say Yes To Heaven,"['https://i.scdn.co/image/ab67616d0000b273aa27708d07f49c82ff0d0dae', 'https://i.scdn.co/image/ab67616d00001e02aa27708d07f49c82ff0d0dae', 'https://i.scdn.co/image/ab67616d00004851aa27708d07f49c82ff0d0dae']","[(640, 640), (300, 300), (64, 64)]",2023-05-19,209.156,92,False,0.49,0.352,-11.577,0.0254,0.709,0.0856,0.114,0.166,99.898,0.401,6,0.462,0,0.689,4,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,['Beyoncé'],RENAISSANCE,"['https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7', 'https://i.scdn.co/image/ab67616d00001e020e58a0f8308c1ad403d105e7', 'https://i.scdn.co/image/ab67616d000048510e58a0f8308c1ad403d105e7']","[(640, 640), (300, 300), (64, 64)]",2022-07-29,225.38884,89,True,0.78,0.689,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,0.746,7,0.206,1,0.392,4,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",Miracle (with Ellie Goulding),"['https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0', 'https://i.scdn.co/image/ab67616d00001e02c58e22815048f8dfb1aa8bd0', 'https://i.scdn.co/image/ab67616d00004851c58e22815048f8dfb1aa8bd0']","[(640, 640), (300, 300), (64, 64)]",2023-03-10,186.49615,91,False,0.636,0.869,-5.289,0.0412,0.0378,0.0446,0.0808,0.306,143.011,0.714,9,0.438,1,0.411,4,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5LrN7yUQAzvthd4QujgPFr,Here With Me,['d4vd'],Petals to Thorns,"['https://i.scdn.co/image/ab67616d0000b27364fa1bda999f4fbd2b7c4bb7', 'https://i.scdn.co/image/ab67616d00001e0264fa1bda999f4fbd2b7c4bb7', 'https://i.scdn.co/image/ab67616d0000485164fa1bda999f4fbd2b7c4bb7']","[(640, 640), (300, 300), (64, 64)]",2023-05-26,242.48454,92,False,0.571,0.458,-9.283,0.0258,0.544,9.27e-05,0.123,0.299,132.039,0.437,4,0.44,1,0.404,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59uQI0PADDKeE6UZDTJEe8,Last Night,['Morgan Wallen'],3 Songs At A Time Sampler,"['https://i.scdn.co/image/ab67616d0000b273fc1df8423733f6f3c9e8dea2', 'https://i.scdn.co/image/ab67616d00001e02fc1df8423733f6f3c9e8dea2', 'https://i.scdn.co/image/ab67616d00004851fc1df8423733f6f3c9e8dea2']","[(640, 640), (300, 300), (64, 64)]",2023-01-31,163.85497,90,True,0.517,0.675,-5.382,0.0357,0.459,0.0,0.151,0.518,203.812,0.184,6,0.45,1,0.612,4,0.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),"['Sam Smith', 'Kim Petras']",Unholy (feat. Kim Petras),"['https://i.scdn.co/image/ab67616d0000b273a935e4689f15953311772cc4', 'https://i.scdn.co/image/ab67616d00001e02a935e4689f15953311772cc4', 'https://i.scdn.co/image/ab67616d00004851a935e4689f15953311772cc4']","[(640, 640), (300, 300), (64, 64)]",2022-09-22,156.943,89,False,0.714,0.472,-7.375,0.0864,0.013,4.51e-06,0.266,0.238,131.007,0.358,2,0.485,1,0.416,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1L0OmJV0LnPDWuHCIGmBV6,On The Radar Freestyle,"['Drake', 'Central Cee']",On The Radar Freestyle,"['https://i.scdn.co/image/ab67616d0000b2737f028c5cb134c02ee497eaf6', 'https://i.scdn.co/image/ab67616d00001e027f028c5cb134c02ee497eaf6', 'https://i.scdn.co/image/ab67616d000048517f028c5cb134c02ee497eaf6']","[(640, 640), (300, 300), (64, 64)]",2023-07-26,275.28058,80,True,0.615,0.632,-8.539,0.292,0.108,0.0,0.129,0.194,150.126,0.413,1,0.211,1,0.141,4,0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7LTCmtMpf3JPfBE8gAl64z,Turn Yo Clic Up (feat. Future),"['Quavo', 'Future']",Turn Yo Clic Up (feat. Future),"['https://i.scdn.co/image/ab67616d0000b27307e6fcc40c758bfc61c1fd5e', 'https://i.scdn.co/image/ab67616d00001e0207e6fcc40c758bfc61c1fd5e', 'https://i.scdn.co/image/ab67616d0000485107e6fcc40c758bfc61c1fd5e']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,230.83574,80,True,0.869,0.557,-7.112,0.384,0.577,0.0,0.139,0.629,124.927,0.874,11,0.854,0,0.693,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
73S4fsK22WH929PLFNYgOj,JEALOUSY (feat. Cardi B),"['Offset', 'Cardi B']",JEALOUSY (feat. Cardi B),"['https://i.scdn.co/image/ab67616d0000b2739e6ca50fb5bab76175bc1b4b', 'https://i.scdn.co/image/ab67616d00001e029e6ca50fb5bab76175bc1b4b', 'https://i.scdn.co/image/ab67616d000048519e6ca50fb5bab76175bc1b4b']","[(640, 640), (300, 300), (64, 64)]",2023-07-28,174.46667,73,True,0.926,0.577,-6.805,0.367,0.0401,0.0,0.23,0.304,134.38,0.827,1,0.172,1,0.342,4,0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),"['Travis Scott', 'Drake']",UTOPIA,"['https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44', 'https://i.scdn.co/image/ab67616d00001e02881d8d8378cd01099babcd44', 'https://i.scdn.co/image/ab67616d00004851881d8d8378cd01099babcd44']","[(640, 640), (300, 300), (64, 64)]",2023-07-28,246.13397,91,True,0.557,0.774,-5.275,0.351,0.012,0.0,0.396,0.397,111.975,0.188,7,0.299,0,0.343,4,0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4daEMLSZCgZ2Mt7gNm2SRa,Flooded The Face,['Lil Uzi Vert'],Pink Tape,"['https://i.scdn.co/image/ab67616d0000b273a0e7694a73abed7372474d69', 'https://i.scdn.co/image/ab67616d00001e02a0e7694a73abed7372474d69', 'https://i.scdn.co/image/ab67616d00004851a0e7694a73abed7372474d69']","[(640, 640), (300, 300), (64, 64)]",2023-06-30,192.72726,87,True,0.64,0.609,-7.714,0.304,0.492,2.47e-06,0.152,0.393,131.889,0.524,1,0.591,0,0.483,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7qLr3HMApUbyDkUvgIvHnB,Oh U Went (feat. Drake),"['Young Thug', 'Drake']",BUSINESS IS BUSINESS,"['https://i.scdn.co/image/ab67616d0000b27337895eee206eabf2682e3064', 'https://i.scdn.co/image/ab67616d00001e0237895eee206eabf2682e3064', 'https://i.scdn.co/image/ab67616d0000485137895eee206eabf2682e3064']","[(640, 640), (300, 300), (64, 64)]",2023-06-23,185.33333,85,True,0.808,0.789,-5.88,0.236,0.0517,0.0,0.0819,0.465,136.01,0.382,7,0.297,0,0.203,4,0.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0B1xarnfKvUFWUoFdQnooq,RIOT (Rowdy Pipe'n),"['A$AP Rocky', 'Pharrell Williams']",RIOT (Rowdy Pipe'n),"['https://i.scdn.co/image/ab67616d0000b273b67ceae31d4af722ba1c22a2', 'https://i.scdn.co/image/ab67616d00001e02b67ceae31d4af722ba1c22a2', 'https://i.scdn.co/image/ab67616d00004851b67ceae31d4af722ba1c22a2']","[(640, 640), (300, 300), (64, 64)]",2023-07-20,189.01189,79,True,0.745,0.877,-2.649,0.173,0.455,0.0,0.0732,0.852,120.082,0.223,5,0.433,0,0.499,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"['Travis Scott', 'Playboi Carti']",UTOPIA,"['https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44', 'https://i.scdn.co/image/ab67616d00001e02881d8d8378cd01099babcd44', 'https://i.scdn.co/image/ab67616d00004851881d8d8378cd01099babcd44']","[(640, 640), (300, 300), (64, 64)]",2023-07-28,191.70094,91,True,0.569,0.882,-2.777,0.06,0.0316,0.0,0.142,0.201,148.038,0.497,3,0.601,0,0.286,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6c6WmIHcHlhccEwSFBhzNa,Put It On Da Floor Again (feat. Cardi B),"['Latto', 'Cardi B']",Put It On Da Floor Again (feat. Cardi B),"['https://i.scdn.co/image/ab67616d0000b2735292a8bd0723363b27dc9610', 'https://i.scdn.co/image/ab67616d00001e025292a8bd0723363b27dc9610', 'https://i.scdn.co/image/ab67616d000048515292a8bd0723363b27dc9610']","[(640, 640), (300, 300), (64, 64)]",2023-06-02,185.74847,79,True,0.849,0.614,-7.323,0.317,0.0282,0.0,0.0603,0.472,111.363,0.032,1,0.712,1,0.583,5,0.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2Hc1LaV6bzFil3dE71eORA,Aye (feat. Travis Scott),"['Lil Uzi Vert', 'Travis Scott']",Pink Tape,"['https://i.scdn.co/image/ab67616d0000b273a0e7694a73abed7372474d69', 'https://i.scdn.co/image/ab67616d00001e02a0e7694a73abed7372474d69', 'https://i.scdn.co/image/ab67616d00004851a0e7694a73abed7372474d69']","[(640, 640), (300, 300), (64, 64)]",2023-06-30,207.8357,84,True,0.777,0.604,-4.452,0.0397,0.000713,5.64e-05,0.151,0.121,111.998,0.801,9,0.326,0,0.433,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7jVMNHk15YGRHRXYFoCXK8,From The Hood,"['King Von', 'Lil Durk']",Grandson,"['https://i.scdn.co/image/ab67616d0000b273408dfb010bddb0589371e545', 'https://i.scdn.co/image/ab67616d00001e02408dfb010bddb0589371e545', 'https://i.scdn.co/image/ab67616d00004851408dfb010bddb0589371e545']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,204.8,75,True,0.613,0.583,-10.042,0.159,0.0264,0.00338,0.138,0.249,160.026,0.474,1,0.953,0,0.783,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3OGCNLxpBmTYRxPZg2yDE5,back to the moon,['Gunna'],a Gift & a Curse,"['https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c', 'https://i.scdn.co/image/ab67616d00001e02017d5e26552345c4b1575b6c', 'https://i.scdn.co/image/ab67616d00004851017d5e26552345c4b1575b6c']","[(640, 640), (300, 300), (64, 64)]",2023-06-16,193.33333,81,True,0.767,0.662,-4.856,0.0578,0.103,0.0,0.123,0.259,143.943,0.58,5,0.532,0,0.602,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6dNOefmb6Lgl5vNtJsSajt,Ocean Spray,['Moneybagg Yo'],Hard To Love,"['https://i.scdn.co/image/ab67616d0000b2731a7fadc93eaa5c5749df4bc4', 'https://i.scdn.co/image/ab67616d00001e021a7fadc93eaa5c5749df4bc4', 'https://i.scdn.co/image/ab67616d000048511a7fadc93eaa5c5749df4bc4']","[(640, 640), (300, 300), (64, 64)]",2023-06-02,164.7761,79,True,0.896,0.581,-6.293,0.242,0.0334,0.0,0.0941,0.544,133.959,0.885,11,0.584,1,0.345,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1kwPxt35W7cG3rryxR48PO,Johnny Dang (with Paul Wall & DRODi),"['That Mexican OT', 'Paul Wall', 'DRODi']",Johnny Dang (with Paul Wall & DRODi),"['https://i.scdn.co/image/ab67616d0000b273a91cd0c87b5ee596189b8aa8', 'https://i.scdn.co/image/ab67616d00001e02a91cd0c87b5ee596189b8aa8', 'https://i.scdn.co/image/ab67616d00004851a91cd0c87b5ee596189b8aa8']","[(640, 640), (300, 300), (64, 64)]",2023-05-26,192.00005,82,True,0.971,0.671,-5.26,0.154,0.416,0.0,0.128,0.754,119.971,0.714,10,0.516,0,0.538,4,0.663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4EzkcqltSOxYE2lstuLOFs,Pull Up (feat. 21 Savage),"['Toosii', '21 Savage']",NAUJOUR,"['https://i.scdn.co/image/ab67616d0000b2734ba47ca5bfd81313dd1479bd', 'https://i.scdn.co/image/ab67616d00001e024ba47ca5bfd81313dd1479bd', 'https://i.scdn.co/image/ab67616d000048514ba47ca5bfd81313dd1479bd']","[(640, 640), (300, 300), (64, 64)]",2023-06-02,133.0,80,True,0.939,0.521,-7.468,0.379,0.195,0.0,0.201,0.515,124.986,0.817,1,0.588,1,0.39,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,['Travis Scott'],UTOPIA,"['https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44', 'https://i.scdn.co/image/ab67616d00001e02881d8d8378cd01099babcd44', 'https://i.scdn.co/image/ab67616d00004851881d8d8378cd01099babcd44']","[(640, 640), (300, 300), (64, 64)]",2023-07-28,211.58244,89,True,0.927,0.619,-4.441,0.0539,0.0186,0.0,0.104,0.817,117.995,0.929,5,0.714,0,0.691,4,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0hdRLYoqYwzw2sTlRem2EF,No Fake Love (Gangsta Grillz Version),"['Yo Gotti', 'DJ Drama']",No Fake Love (Gangsta Grillz Version),"['https://i.scdn.co/image/ab67616d0000b2739d3d1400b2584ff9057b409b', 'https://i.scdn.co/image/ab67616d00001e029d3d1400b2584ff9057b409b', 'https://i.scdn.co/image/ab67616d000048519d3d1400b2584ff9057b409b']","[(640, 640), (300, 300), (64, 64)]",2023-07-27,146.97652,58,True,0.609,0.603,-6.271,0.327,0.0126,0.0,0.242,0.214,159.897,0.32,1,0.039,1,0.236,4,0.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5JYPXqMwYc0zTODQdjMEZN,Deli,['Ice Spice'],Like..? (Deluxe),"['https://i.scdn.co/image/ab67616d0000b2733a696fc544995ab8d0d6765f', 'https://i.scdn.co/image/ab67616d00001e023a696fc544995ab8d0d6765f', 'https://i.scdn.co/image/ab67616d000048513a696fc544995ab8d0d6765f']","[(640, 640), (300, 300), (64, 64)]",2023-07-21,126.85714,82,True,0.789,0.763,-6.169,0.199,0.123,2.22e-05,0.132,0.272,140.141,0.565,1,0.272,1,0.448,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,['Drake'],Search & Rescue,"['https://i.scdn.co/image/ab67616d0000b273cace8a4b2ff924c9e12e3a96', 'https://i.scdn.co/image/ab67616d00001e02cace8a4b2ff924c9e12e3a96', 'https://i.scdn.co/image/ab67616d00004851cace8a4b2ff924c9e12e3a96']","[(640, 640), (300, 300), (64, 64)]",2023-04-07,272.1126,89,True,0.817,0.44,-8.482,0.0734,0.0603,1.42e-06,0.33,0.544,140.009,0.33,10,0.484,0,0.721,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6IEXjer2qbXhRLFv99NQQv,Pound Town 2 (feat. Nicki Minaj & Tay Keith),"['Sexyy Red', 'Nicki Minaj', 'Tay Keith']",Pound Town 2 (feat. Nicki Minaj & Tay Keith),"['https://i.scdn.co/image/ab67616d0000b273c9ed77bebc9b91ea9f3dd6ba', 'https://i.scdn.co/image/ab67616d00001e02c9ed77bebc9b91ea9f3dd6ba', 'https://i.scdn.co/image/ab67616d00004851c9ed77bebc9b91ea9f3dd6ba']","[(640, 640), (300, 300), (64, 64)]",2023-05-26,194.0479,77,True,0.637,0.634,-8.126,0.426,0.174,0.0,0.149,0.49,178.037,0.243,2,0.282,1,0.45,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1KUZ33cOqk3X4Ezk0aZnVp,Peaches & Eggplants (feat. 21 Savage),"['Young Nudy', '21 Savage']",Peaches & Eggplants (feat. 21 Savage),"['https://i.scdn.co/image/ab67616d0000b2738e91d3e431739b6e7fc3ed71', 'https://i.scdn.co/image/ab67616d00001e028e91d3e431739b6e7fc3ed71', 'https://i.scdn.co/image/ab67616d000048518e91d3e431739b6e7fc3ed71']","[(640, 640), (300, 300), (64, 64)]",2023-02-27,203.81332,81,True,0.911,0.536,-7.884,0.282,0.00897,3.73e-06,0.111,0.584,146.014,0.851,4,0.178,0,0.117,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1hS8xbWKEifaf0VuFpIY69,Bluffin (feat. Lil Baby),"['Gucci Mane', 'Lil Baby']",Bluffin (feat. Lil Baby),"['https://i.scdn.co/image/ab67616d0000b273a3ee4bcc20e690621fe47d88', 'https://i.scdn.co/image/ab67616d00001e02a3ee4bcc20e690621fe47d88', 'https://i.scdn.co/image/ab67616d00004851a3ee4bcc20e690621fe47d88']","[(640, 640), (300, 300), (64, 64)]",2023-06-16,148.3024,78,True,0.678,0.483,-7.956,0.422,0.00361,0.0,0.109,0.12,160.156,0.07,1,0.914,1,0.67,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23L1gQJjtlZMrZPZvluyQe,Presidential Rolex,['Key Glock'],Presidential Rolex,"['https://i.scdn.co/image/ab67616d0000b2737217f553f2b7ea0fe362fed9', 'https://i.scdn.co/image/ab67616d00001e027217f553f2b7ea0fe362fed9', 'https://i.scdn.co/image/ab67616d000048517217f553f2b7ea0fe362fed9']","[(640, 640), (300, 300), (64, 64)]",2023-06-19,148.70667,73,True,0.904,0.461,-4.349,0.164,0.0118,0.0,0.107,0.0794,147.992,0.929,8,0.341,1,0.584,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6GoVUO5vla1JtUj2rq9Yl4,bread & butter,['Gunna'],bread & butter,"['https://i.scdn.co/image/ab67616d0000b273db1a3f930c894477c2a0cfe8', 'https://i.scdn.co/image/ab67616d00001e02db1a3f930c894477c2a0cfe8', 'https://i.scdn.co/image/ab67616d00004851db1a3f930c894477c2a0cfe8']","[(640, 640), (300, 300), (64, 64)]",2023-06-02,226.36,76,True,0.803,0.649,-4.294,0.213,0.111,0.0,0.111,0.135,85.037,0.376,9,0.47,0,0.432,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
293QwzG48nRXlqk5lGDUbw,Keep It Low (feat. Future),"['Moneybagg Yo', 'Future']",Hard To Love,"['https://i.scdn.co/image/ab67616d0000b2731a7fadc93eaa5c5749df4bc4', 'https://i.scdn.co/image/ab67616d00001e021a7fadc93eaa5c5749df4bc4', 'https://i.scdn.co/image/ab67616d000048511a7fadc93eaa5c5749df4bc4']","[(640, 640), (300, 300), (64, 64)]",2023-06-02,142.45161,77,True,0.786,0.698,-4.697,0.0976,0.0175,0.0,0.194,0.168,154.881,0.399,1,0.932,1,0.617,4,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1xWkeSPhf3bZqHY7Ncz8vp,500lbs,['Lil Tecca'],500lbs,"['https://i.scdn.co/image/ab67616d0000b2739e27abc9982d51737a4f4acf', 'https://i.scdn.co/image/ab67616d00001e029e27abc9982d51737a4f4acf', 'https://i.scdn.co/image/ab67616d000048519e27abc9982d51737a4f4acf']","[(640, 640), (300, 300), (64, 64)]",2023-07-21,144.3902,81,True,0.731,0.667,-7.928,0.0815,0.134,0.0,0.114,0.485,123.048,0.6,7,0.526,0,0.502,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1IzJxbARcQrOWMZgPw1PNj,Go Hard,['Lil Baby'],Go Hard,"['https://i.scdn.co/image/ab67616d0000b2737665bdacb19389860e6cc517', 'https://i.scdn.co/image/ab67616d00001e027665bdacb19389860e6cc517', 'https://i.scdn.co/image/ab67616d000048517665bdacb19389860e6cc517']","[(640, 640), (300, 300), (64, 64)]",2023-05-03,217.61047,79,True,0.849,0.581,-5.464,0.261,0.0178,0.0,0.092,0.274,142.015,0.658,6,0.436,0,0.456,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4muwDurKeVOB1WBjTVRWlD,War Bout It (feat. 21 Savage),"['Lil Durk', '21 Savage']",Almost Healed,"['https://i.scdn.co/image/ab67616d0000b2736234c2c6d4bb935839ac4719', 'https://i.scdn.co/image/ab67616d00001e026234c2c6d4bb935839ac4719', 'https://i.scdn.co/image/ab67616d000048516234c2c6d4bb935839ac4719']","[(640, 640), (300, 300), (64, 64)]",2023-05-26,160.20255,79,True,0.732,0.6,-9.057,0.241,0.00385,0.000114,0.112,0.436,167.973,0.72,6,0.56,0,0.623,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
